id,uuid,domain,name,type,permalink,cb_url,rank,created_at,updated_at,legal_name,roles,homepage_url,country_code,state_code,region,city,address,postal_code,status,short_description,category_list,category_groups_list,num_funding_rounds,total_funding_usd,total_funding,total_funding_currency_code,founded_on,last_funding_on,closed_on,employee_count,email,phone,facebook_url,linkedin_url,twitter_url,logo_url,alias1,alias2,alias3,primary_role,num_exits,revenue_range
71503,60c14dcb-789b-edd0-1f68-8a10f02bc9fa,lamresearch.com,Lam Research,organization,lam-research,https://www.crunchbase.com/organization/lam-research,53554,2012-02-10 11:10:53 UTC,2018-11-27 22:51:18 UTC,,"company,investor",http://www.lamresearch.com,USA,CA,California,Fremont,4650 Cushing Parkway,94538,ipo,Lam Research supplies wafer fabrication equipment and services to the worldwide semiconductor industry.,"CleanTech,Manufacturing,Semiconductor","Hardware,Manufacturing,Science and Engineering,Sustainability",,,,,1980-01-01,,,5001-10000,salesinformation@lamresearch.com,1-510-572-0200,https://www.facebook.com/LamResearchCorporation,https://www.linkedin.com/company/lam-research/,https://twitter.com/lamresearch,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/iiotmdjh1tuwvp2pj7t7",,,,company,,
48446,6ce87e15-95e0-8387-2687-5640329db6bb,amfam.com,American Family Insurance,organization,american-family-insurance,https://www.crunchbase.com/organization/american-family-insurance,135241,2010-12-06 21:40:36 UTC,2023-06-19 18:35:54 UTC,,"investor,company",http://www.amfam.com,USA,WI,Wisconsin,Madison,6000 American Parkway,WI 53783,operating,American Family Insurance has given its customers peace of mind by making their insurance experience easy and convenient.,"Financial Services,Insurance,Personal Finance",Financial Services,,,,,1972-10-03,,,5001-10000,twelp@amfam.com,(800) 692-6326,http://www.facebook.com/amfam,http://www.linkedin.com/company/american-family-insurance,http://twitter.com/amfam,https://res.cloudinary.com/crunchbase-production/image/upload/v1486490028/rilcdypfotigvu8d8kjc.png,,,,company,6,
102063,c90ef038-0c60-8832-3481-0618651860b2,itw.com,Illinois Tool Works,organization,illinois-tool-works,https://www.crunchbase.com/organization/illinois-tool-works,146583,2013-04-19 02:08:52 UTC,2022-07-28 11:20:20 UTC,,company,http://www.itw.com/,USA,IL,Illinois,Glenview Nas,3600 West Lake Ave,60026,ipo,"ITW specializes in the fields of industrial machinery, engineering, operations, sales, marketing, finance, and accounting.","Industrial,Manufacturing",Manufacturing,,,,,1912-01-01,,,10000+,,(847)724-7500,https://www.facebook.com/itwcareers,https://www.linkedin.com/company/illinoistoolworks,https://twitter.com/ITWCareers,https://res.cloudinary.com/crunchbase-production/image/upload/v1408007848/mpvlyfsn8r3qpaaqbif2.png,,,,company,,
61234,3d934282-bdd8-b5ad-ff8a-3d56a5c11ccd,parker.com,Parker Hannifin,organization,parker-hannifin,https://www.crunchbase.com/organization/parker-hannifin,102819,2011-07-15 10:22:00 UTC,2022-12-22 11:08:49 UTC,Parker Hannifin Corp.,"investor,company",http://www.parker.com,USA,OH,Ohio,Cleveland,6035 Parkland Blvd,44124,ipo,Parker Hannifin is a diversified manufacturer of motion.,"Hardware,Manufacturing","Hardware,Manufacturing",,,,,1918-01-01,,,10000+,,+1 216 896 4026,https://www.facebook.com/ParkerHannifin/,https://www.linkedin.com/company/parker-hannifin,https://twitter.com/ParkerHannifin,https://res.cloudinary.com/crunchbase-production/image/upload/m290b5yp2lvo1kjo7ywj,,,,company,2,
108527,f809fcb0-52f8-5590-2e02-59251ca3a8d4,otis.com,OTIS,organization,otis,https://www.crunchbase.com/organization/otis,104106,2013-05-20 00:36:56 UTC,2019-12-30 07:19:11 UTC,"Zardoya Otis, SA",company,http://www.otis.com/,USA,CT,Connecticut,Farmington,"1 Carrier Place Link Road, Malad (West),",06032,operating,"OTIS is a manufacturer and service provider of elevators, escalators, and moving walkways.","Building Maintenance,Commercial,Industrial,Machinery Manufacturing,Manufacturing,Transportation","Manufacturing,Real Estate,Transportation",,,,,1853-01-01,,,10000+,hq.customerinquiries@otis.com,34 91 343 51 00,https://www.facebook.com/mosotis,https://www.linkedin.com/company/otis_elevators,https://twitter.com/OtisElevatorCo,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/h9dci2vbvxqjxnep0epv",Otis Elevator Company,Zardoya Otis,,company,,
47750,0fe46467-2c30-bbdc-683e-54d3add6603e,omnicomgroup.com,Omnicom Group,organization,omnicom-group,https://www.crunchbase.com/organization/omnicom-group,5453,2010-11-23 12:35:50 UTC,2022-06-06 03:46:33 UTC,Omnicom Inc.,"investor,company",http://www.omnicomgroup.com/,USA,NY,New York,New York,437 Madison Avenue,10022,ipo,Omnicom Group provides advertising and marketing communications services for their clients.,"Advertising,Consulting,Direct Marketing,Marketing,Public Relations","Advertising,Professional Services,Sales and Marketing",1,438405983,325000000,GBP,1986-01-01,2021-11-17,,10000+,joanne.trout@omnicomgroup.com,(212)415-3600,https://www.facebook.com/OmnicomGroupInc,https://www.linkedin.com/company/omnicom,https://twitter.com/omnicom,https://res.cloudinary.com/crunchbase-production/image/upload/v1397198985/95923243ed28f1b8b1e58145f16e66a4.jpg,,,,company,1,
41396,82f9cda0-bec2-957a-25e9-2b9bbbd279b6,principal.com,Principal Financial Group,organization,principal-financial-group,https://www.crunchbase.com/organization/principal-financial-group,95610,2010-08-12 09:28:50 UTC,2021-12-19 16:51:59 UTC,"Principal Financial Services, Inc.","investor,company",http://www.principal.com/index.shtm,USA,IA,Iowa,Des Moines,711 High Street,50392,ipo,"Principal Financial Group provides retirement savings, investment, and insurance products and services worldwide.","Asset Management,Finance,Financial Services,Insurance",Financial Services,,,,,1879-01-01,,,10000+,Johrenk7@gmail.com,800-554-3395,http://www.facebook.com/PrincipalFinancial,http://www.linkedin.com/company/principal-financial-group,http://twitter.com/ThePrincipal,https://res.cloudinary.com/crunchbase-production/image/upload/v1397179303/10e06349771dbd1b59dea427677f276d.gif,,,,company,3,
106816,b0e8f0c3-0283-22b4-0e45-75101523bcf2,dominionenergy.com,Dominion,organization,dominion-resources-inc,https://www.crunchbase.com/organization/dominion-resources-inc,92655,2013-05-11 21:35:52 UTC,2023-06-12 10:46:24 UTC,,company,https://www.dominionenergy.com,USA,VA,Virginia,Richmond,120 Tredegar Street,23219,acquired,Dominion is an electric power and natural gas company.,"Electrical Distribution,Energy,Energy Storage,Renewable Energy","Energy,Sustainability",,,,,1909-06-29,,,10000+,Daphne.Johnson@dom.com,(804)819-2000,https://www.facebook.com/dominioncareers,https://www.linkedin.com/company/dominionenergy/,https://twitter.com/DomNews,https://res.cloudinary.com/crunchbase-production/image/upload/v1467878753/cslsx6hlwzfic4llzbhu.png,Dominion Energy,,,company,,
106203,68371f61-5e83-45c8-50e7-a9a0d5af3e49,kelloggcompany.com,Kellogg's,organization,kellogg,https://www.crunchbase.com/organization/kellogg,92685,2013-05-08 20:41:35 UTC,2022-04-22 06:34:03 UTC,,company,http://www.kelloggcompany.com,USA,ND,North Dakota,Michigan,Battle Creek,,ipo,"Kellogg's is a cereal company, and a major producer of convenience foods.","Consumer Goods,Food and Beverage,Food Processing","Consumer Goods,Food and Beverage",,,,,1906-01-01,,,10000+,investor.relations@kellogg.com,(269)961-2800,https://www.facebook.com/KelloggsLatinoamerica/,https://www.linkedin.com/company/kellogg-company/,http://twitter.com/KelloggCompany,https://res.cloudinary.com/crunchbase-production/image/upload/v1466436380/tvgorwcewngl4hmj2jwj.jpg,,,,company,,
17985,a7d26ef6-4784-34d4-be87-38587889aed8,fluor.com,Fluor,organization,fluor-corporation,https://www.crunchbase.com/organization/fluor-corporation,6985,2009-06-12 18:53:59 UTC,2022-02-22 04:12:38 UTC,Fluor Corporation,"investor,company",http://www.fluor.com,USA,TX,Texas,Irving,6700 Las Colinas Blvd,75039,ipo,"Fluor is a company that delivers engineering, procurement, construction, maintenance (EPCM), and project management.","Building Maintenance,Building Material,Construction",Real Estate,1,1800000000,1800000000,USD,1912-01-01,2022-02-17,,10000+,,1(949)349-2000,https://www.facebook.com/FluorCorp/,http://www.linkedin.com/company/fluor,http://twitter.com/fluorcorp,https://res.cloudinary.com/crunchbase-production/image/upload/v1495865104/rswpdgwxy8s5ciqsjkiy.png,,,,company,,
122669,b6a09bde-184a-a6ed-7d3d-150d5ad95d2f,aecom.com,AECOM,organization,aecom,https://www.crunchbase.com/organization/aecom,42695,2013-07-19 12:12:07 UTC,2018-07-30 11:09:48 UTC,,company,http://www.aecom.com/,USA,CA,California,Los Angeles,1999 Avenue of the Stars Suite 2600,90067,ipo,AECOM is a global provider of professional technical and management support services to a broad range of markets.,"Civil Engineering,Construction,Consulting,Energy,Government,Information Technology","Energy,Government and Military,Information Technology,Real Estate,Science and Engineering",,,,,1990-01-01,,,10000+,info@aecom.com,9042712899,https://www.facebook.com/AecomTechnologyCorporation/,https://www.linkedin.com/company/aecom/,http://twitter.com/AECOM,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/ghwrx82bhfmryty1jc1c",EDAW,,,company,,
360551,be0a0d68-d6dd-4bb8-9627-a4fd295541a2,rsac.com,Reliance Steel & Aluminum Co,organization,reliance-steel-aluminum-co,https://www.crunchbase.com/organization/reliance-steel-aluminum-co,177474,2016-04-06 04:17:14 UTC,2023-06-19 13:50:54 UTC,,company,http://www.rsac.com/,USA,CA,California,Los Angeles,"350 South Grand Avenue, Suite 5100",90071,operating,"Reliance Steel and Aluminum Co., is a Fortune 500 company and the largest metals service center corporation in North America.","Mining Technology,Natural Resources,Precious Metals","Natural Resources,Sustainability",,,,,1939-01-01,,,10000+,,(213)687-7700,https://www.facebook.com/Reliance-Steel-Aluminum-Co-891153064291120/,https://www.linkedin.com/company/106901,,https://res.cloudinary.com/crunchbase-production/image/upload/v1459916209/iol4oukkpxsn81zrwky6.png,,,,company,,
544704,32fb4ae9-ebe2-43fd-81f3-af722b025584,jacobs.com,Jacobs,organization,jacobs,https://www.crunchbase.com/organization/jacobs,95626,2018-01-12 03:44:23 UTC,2023-01-09 10:54:22 UTC,Jacobs Engineering Group Inc,"investor,company",http://www.jacobs.com,USA,TX,Texas,Dallas,,,ipo,"Jacobs leads the global professional services sector delivering solutions for a more connected, sustainable world.","Civil Engineering,Consulting,Cyber Security,Industrial,Industrial Engineering,Information Technology,Infrastructure,Professional Services,Real Estate","Information Technology,Manufacturing,Other,Privacy and Security,Professional Services,Real Estate,Science and Engineering",,,,,1947-01-01,,,10000+,contactus@jacobs.com,+1 214-638-0145,https://www.facebook.com/Jacobs-Engineering-Group-Inc-228677510486299/,https://www.linkedin.com/company/jacobs/,https://twitter.com/jacobsconnects,https://res.cloudinary.com/crunchbase-production/image/upload/b9z9u2vkfdrc2jglfn2c,Jacobs Engineering,,,company,2,
9214,d2d2d14c-84ed-a85c-3e3a-52eb330083e2,corning.com,Corning,organization,corning,https://www.crunchbase.com/organization/corning,196,2008-10-16 23:11:33 UTC,2019-09-19 16:02:52 UTC,Corning Incorporated,"company,investor",http://www.corning.com/,USA,NY,New York,Corning,One Riverfront Plaza,14831,ipo,"Corning is a manufacturer of building materials including glass, ceramic, related materials and technologies, and more.","Building Material,Electronics,Hardware,Life Science,Manufacturing,Telecommunications","Biotechnology,Consumer Electronics,Hardware,Manufacturing,Real Estate,Science and Engineering",2,450000000,450000000,USD,1851-01-01,2019-09-17,,10000+,inquiries@corning.com,(828) 901-5488,http://www.facebook.com/corningincorporated,http://www.linkedin.com/company/3678,http://twitter.com/Corning,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/bw56u0jxt1naflrsj3hi",Corning,,,company,4,
156491,55e7b679-9f5a-ab36-36bc-e9ecdbe53305,farmers.com,Farmers Insurance Group,organization,farmers-insurance-group,https://www.crunchbase.com/organization/farmers-insurance-group,131916,2013-12-20 13:36:32 UTC,2023-06-19 12:52:52 UTC,"Farmers Group, Inc.","investor,company",https://www.farmers.com,USA,CA,California,Los Angeles,4680 Wilshire Blvd.,90010,operating,"Farmers Insurance Group is an insurer group of automobiles, homes, and small businesses.","Auto Insurance,Financial Services,Insurance,Life Insurance",Financial Services,,,,,1928-01-01,,,10000+,askfarmers@farmersinsurance.com,(188) 832-7633,http://www.facebook.com/FarmersInsurance,https://www.linkedin.com/company/farmers-insurance,http://twitter.com/wearefarmers,https://res.cloudinary.com/crunchbase-production/image/upload/v1413526185/vl1pjn4i3clslvjvjakg.png,Farmers Group,,,company,,
144291,ef2e1b3b-79a5-5693-61e6-fe147f163418,pacificlife.com,Pacific Life,organization,pacific-life-corporation,https://www.crunchbase.com/organization/pacific-life-corporation,162308,2013-10-10 12:40:18 UTC,2023-07-26 19:01:07 UTC,Pacific Life Insurance Company,"investor,company",http://www.pacificlife.com/,USA,CA,California,Newport Beach,P.O. Box 9000,92658-9030,operating,"Pacific Life Insurance is an insurance company that provides life insurance products, annuities, and mutual funds.","Finance,Financial Services,Insurance",Financial Services,,,,,1868-01-01,,,1001-5000,info@pacificlife.com,949-219-3011,https://www.facebook.com/pacificlife,https://www.linkedin.com/company/pacific-life/,https://twitter.com/pacificlife,https://res.cloudinary.com/crunchbase-production/image/upload/cnbcpq4cn1okho5mwzkj,,,,company,2,
144900,ff5f4de6-4ac2-9dc1-3cb7-0878128f5541,pultegroupinc.com,Pulte Group,organization,pulte-group,https://www.crunchbase.com/organization/pulte-group,135189,2013-10-15 09:41:30 UTC,2022-10-25 06:05:47 UTC,"PulteGroup, Inc.","investor,company",http://www.pultegroupinc.com,USA,GA,Georgia,Atlanta,"3350 Peachtree Road, NE",30326,ipo,PulteGroup is a residential construction company that develops homes.,"Construction,Home Improvement,Real Estate,Residential",Real Estate,,,,,1950-01-01,,,1001-5000,jim.zeumer@pultegroup.com,(800)777-8583,https://www.facebook.com/PulteHomes,https://www.linkedin.com/company/pultegroup,https://twitter.com/pultehomes,https://res.cloudinary.com/crunchbase-production/image/upload/wvjfkqmgkdxeicarkwf8,,,,company,,
52093,d5e6589b-512f-c869-5c5a-0e5d31c854a1,fisglobal.com,FIS,organization,fis,https://www.crunchbase.com/organization/fis,17120,2011-02-08 23:22:57 UTC,2021-03-25 16:34:59 UTC,,"investor,company",http://www.fisglobal.com,USA,FL,Florida,Jacksonville,601 Riverside Avenue,32204,ipo,"FIS focuses on retail and institutional banking, payments, asset and wealth management, risk and compliance, and outsourcing solutions.","Banking,FinTech,Information Technology,Payments,Software","Financial Services,Information Technology,Lending and Investments,Payments,Software",,,,,1968-01-01,,,10000+,moreinformation@fisglobal.com,(888) 323-0310,http://www.facebook.com/fistoday,https://www.linkedin.com/company/3128,http://twitter.com/FISGlobal,https://res.cloudinary.com/crunchbase-production/image/upload/v1474274748/rrdviqaqenmcgdllpjct.jpg,Fidelity National Information Services,,,company,3,
438148,ef7c4e51-ba44-9374-911c-28d13cab996a,iqvia.com,IQVIA,organization,quintilesims,https://www.crunchbase.com/organization/quintilesims,258,2017-03-24 10:00:16 UTC,2023-05-19 18:34:39 UTC,Iqvia Holdings Inc,"investor,company",https://www.iqvia.com,USA,CT,Connecticut,Danbury,83 Wooster Heights Road,06810,acquired,"IQVIA provides analytics, compliance, and management solutions to the life sciences industry.","Analytics,Health Care,Life Science","Biotechnology,Data and Analytics,Health Care,Science and Engineering",2,1000000000,1000000000,USD,1982-01-01,2023-05-18,,10000+,,+1 866 267 4479,https://www.facebook.com/IQVIA,https://www.linkedin.com/company/iqvia,https://twitter.com/IQVIA_global,https://res.cloudinary.com/crunchbase-production/image/upload/f2j6bhfw71exsvf99iig,QuintilesIMS,"Quintiles and IMS Health, Inc.",,company,,
106857,b164e325-99cb-f2fa-8d29-f6b36070f5d4,marriott.com,Marriott International,organization,marriott-international,https://www.crunchbase.com/organization/marriott-international,6761,2013-05-12 03:54:50 UTC,2019-02-20 11:53:52 UTC,"Marriott International, Inc.","company,investor",http://www.marriott.com,USA,MD,Maryland,Bethesda,10400 Fernwood Road,20817,ipo,"Marriott International is a leading hospitality company with more than 3,900 properties around the world.","Events,Hospitality,Hotel","Events,Media and Entertainment,Travel and Tourism",,,,,1927-01-01,,,10000+,privacy@marriott.com,+118014684000,http://www.facebook.com/marriottinternational,https://www.linkedin.com/company/marriott_hotels_resorts,http://twitter.com/MarriottIntl,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1500471433/et2ammbolsqumg8xenbe.png",,,,company,,
530945,d24e140c-b3ef-4c4f-807b-95815e893a61,berryglobal.com,Berry Global Inc.,organization,berry-global-inc,https://www.crunchbase.com/organization/berry-global-inc,159908,2017-11-17 09:00:15 UTC,2022-03-02 16:01:00 UTC,Berry Global Inc,company,http://www.berryglobal.com/,USA,IN,Indiana,Evansville,Post Box 959,47706-0959,ipo,Berry proudly partners with its customers to provide them with value-added customized protection solutions. ,Plastics and Rubber Manufacturing,Manufacturing,,,,,1967-01-01,,,10000+,,(800) 343-1295,,https://www.linkedin.com/company/11152/?trk=tyah&trkInfo=tarId%3A1410464094651%2Ctas%3Aberry%20plasti%2Cidx%3A2-1-4,,https://res.cloudinary.com/crunchbase-production/image/upload/relatyrokykjtiogwbpd,,,,company,,
107736,d310b67f-3a94-e0ea-51cc-5eb263bbafa1,ball.com,Ball Corporation,organization,ball-corporation-altrista,https://www.crunchbase.com/organization/ball-corporation-altrista,2181,2013-05-16 04:39:23 UTC,2023-05-09 18:08:13 UTC,Ball Corporation,company,http://ball.com,USA,CO,Colorado,Broomfield,10 Longs Peak Drive,80021,acquired,"Ball Corporation supplies aluminum packaging solutions for personal care, household, and beverage, as well as aerospace and other services.","Food and Beverage,Manufacturing,Packaging Services","Administrative Services,Food and Beverage,Manufacturing",2,3550000000,3550000000,USD,1880-01-01,2023-05-08,,10000+,corpinfo@ball.com,303-469-3131,http://www.facebook.com/BallCorpHQ,http://www.linkedin.com/company/ball,http://twitter.com/ballcorpHQ,https://res.cloudinary.com/crunchbase-production/image/upload/zagwmecify1ou3wwyqzw,,,,company,,
30048,ba0f9b5e-efa6-5b25-67c6-c7020af12722,group1auto.com,Group 1 Automotive,organization,group-1-automotive,https://www.crunchbase.com/organization/group-1-automotive,160160,2010-01-21 03:21:28 UTC,2023-01-18 04:55:16 UTC,,company,http://www.group1auto.com/index.htm,USA,TX,Texas,Houston,800 Gessner Suite 500,77024,ipo,"Group 1 Automotive owns and operates about 130 franchises at approximately 100 dealerships, as well as about 25 collision service centers","Automotive,Retail,Sales","Commerce and Shopping,Sales and Marketing,Transportation",,,,,1997-01-01,,,10000+,info@amstock.com,8582925080,https://www.facebook.com/Group1Auto,https://www.linkedin.com/company/group1automotive,https://twitter.com/group1auto,https://res.cloudinary.com/crunchbase-production/image/upload/v1459938900/bpnnrznzua2nwz7bwmz0.png,,,,company,,
201980,504f4b06-6124-a0c9-1925-2cdef5afab6f,leidos.com,Leidos holdings,organization,leidos-holdings,https://www.crunchbase.com/organization/leidos-holdings,83405,2014-07-03 09:41:50 UTC,2021-10-02 07:55:26 UTC,,company,https://www.leidos.com/,USA,VA,Virginia,Reston,11951 Freedom Drive,20190,ipo,"Leidos holdings is a provider of scientific, engineering, systems integration and technical services and solutions.","Computer,Government,Information Services,Information Technology,National Security,Software","Consumer Electronics,Government and Military,Hardware,Information Technology,Software",,,,,1969-01-01,,,10000+,hrcs@leidos.com,(571)526-6000,http://www.facebook.com/LeidosInc,http://www.linkedin.com/company/leidos,http://twitter.com/leidosinc,https://res.cloudinary.com/crunchbase-production/image/upload/u34x2the1lwhp4vwiuwt,"The Originally Named SAIC, Founded in 1969",,,company,,
3761,9a9bc749-457b-270a-8bbb-d3d771254be3,wayfair.com,Wayfair,organization,wayfair,https://www.crunchbase.com/organization/wayfair,238,2008-04-20 01:39:01 UTC,2023-05-09 17:46:09 UTC,Wayfair LLC,company,https://www.wayfair.com,USA,MA,Massachusetts,Boston,4 Copley Place Floor 7,02116,ipo,Wayfair is an online retailer that offers a wide range and selection of home products.,"Consumer Goods,E-Commerce,Furniture,Home Decor,Retail","Commerce and Shopping,Consumer Goods,Real Estate",5,2278000000,2278000000,USD,2002-08-01,2023-05-08,,5001-10000,service@wayfair.com,(866) 263-8325,http://www.facebook.com/wayfair,https://www.linkedin.com/company/wayfair,https://twitter.com/wayfair,https://res.cloudinary.com/crunchbase-production/image/upload/kfpiehpoharmqdgyjwrh,CSN STORES LLC,,,company,,
937629,44d5083f-5e4d-4395-a922-ce2505ff5726,conedison.com,Con Edison,organization,csolidated-edis,https://www.crunchbase.com/organization/csolidated-edis,22292,2020-04-21 04:18:57 UTC,2023-05-27 02:03:01 UTC,,company,https://www.conedison.com/en,USA,NY,New York,New York,,,operating,"Con Edison is a organization offering renewable energy, environmental services, and cost-effective energy management services.","Energy,Solar","Energy,Natural Resources,Sustainability",1,3000000,3000000,USD,1823-01-01,2023-05-10,,10000+,dl-investorrelations@conEd.com,,,,,https://res.cloudinary.com/crunchbase-production/image/upload/cyv4mpgiklankmmnbet0,,,,company,,
58997,2af651b7-053e-603d-61cc-8200bc94e557,ameriprise.com,Ameriprise Financial,organization,ameriprise-financial,https://www.crunchbase.com/organization/ameriprise-financial,56719,2011-06-10 02:29:13 UTC,2019-10-22 06:35:46 UTC,"Ameriprise Financial, Inc.","company,investor",http://www.ameriprise.com,USA,MN,Minnesota,Minneapolis,70100 Ameriprise Financial Center,55474,ipo,"Ameriprise Financial is a financial services company that provides financial planning, products, and services.","Finance,Financial Services,Insurance,Intellectual Property,Wealth Management","Financial Services,Professional Services",,,,,1894-01-01,,,10000+,,,http://www.facebook.com/Ameriprise,http://www.linkedin.com/company/ameriprise-financial-services-inc,https://twitter.com/ameriprise,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/oh5uae8yus9rvfx6eiae",Hudson Peak Wealth Advisors,,,company,4,
314799,d2856768-b353-6156-2c0d-56198b8af9bf,xcelenergy.com,Xcel Energy,organization,xcel-energy-2,https://www.crunchbase.com/organization/xcel-energy-2,54275,2015-10-07 11:21:49 UTC,2019-06-24 22:07:05 UTC,,"company,investor",https://www.xcelenergy.com/,USA,MN,Minnesota,Minneapolis,414 Nicollet Mall,55401,ipo,"Xcel Energy is engaged in the generation, purchase, transmission, distribution, and sale of electricity.","Electrical Distribution,Energy,Natural Resources","Energy,Natural Resources,Sustainability",,,,,2000-01-01,,,10000+,savings@excel-energy.com,1(800)895-1999,https://www.facebook.com/XcelEnergyMN,https://www.linkedin.com/company/xcel-energy,https://twitter.com/XcelEnergyMN,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1444216899/tfogrgangripd1gxhsd9.png",,,,company,,
314932,f8c9afc3-c324-b0d0-9c79-9b7196048127,oreillyauto.com,O'Reilly Auto Parts,organization,o-reilly-auto-parts,https://www.crunchbase.com/organization/o-reilly-auto-parts,147314,2015-10-07 19:41:15 UTC,2022-10-20 00:24:54 UTC,,company,http://www.oreillyauto.com/,USA,MO,Missouri,Springfield,233 South Patterson Avenue,65802-2298,ipo,"O'Reilly Automotive, Inc. is a specialty retailer of automotive aftermarket parts, tools, supplies, equipment and accessories.","Automotive,Manufacturing,Retail,Wholesale","Commerce and Shopping,Manufacturing,Transportation",,,,,1957-11-01,,,10000+,,1(888)327-7153,https://www.facebook.com/OreillyAutoParts,https://www.linkedin.com/company/30967,https://twitter.com/OReillyAuto,https://res.cloudinary.com/crunchbase-production/image/upload/v1476122804/qlp4qhwzhtbzgfxim0rb.png,,,,company,,
195571,b0ea88d6-3293-9fc4-57d0-a490fcf17167,globalp.com,Global Partners,organization,global-partners,https://www.crunchbase.com/organization/global-partners,180877,2014-06-04 08:53:08 UTC,2022-06-21 14:21:33 UTC,Global Partners LP,company,http://www.globalp.com/,USA,MA,Massachusetts,Waltham,800 South Street Suite 200,02454-9161,ipo,"Global Partners is a storage, distribution and marketing of energy products.","Energy,Logistics,Marketing","Energy,Sales and Marketing,Transportation",,,,,1933-01-01,,,5001-10000,info@globalp.com,(800) 685-7222,http://www.facebook.com/pages/Global-Partners/112012095476940,http://www.linkedin.com/company/global-partners,,https://res.cloudinary.com/crunchbase-production/image/upload/v1401871660/ftrayedyn74kddgxauoh.jpg,,,,company,,
42775,efb0c925-366d-7336-9708-098d45f54919,discover.com,Discover,organization,discover-financial-services,https://www.crunchbase.com/organization/discover-financial-services,126717,2010-09-07 13:06:22 UTC,2023-04-03 12:13:21 UTC,Discover Financial Services,"investor,company",https://www.discover.com,USA,IL,Illinois,Deerfield,2500 Lake Cook Road,60015,ipo,Discover is a digital bank and payments services company.,"Banking,Credit,Credit Cards,Finance,Financial Services","Financial Services,Lending and Investments,Payments",,,,,1985-01-01,,,10000+,support@discover.com,+1 800 347 2683,http://www.facebook.com/discover,http://www.linkedin.com/company/discover-financial-services,http://twitter.com/Discover,https://res.cloudinary.com/crunchbase-production/image/upload/v1397191875/32e85d1c1324b8aff09f35d49d9b5ade.jpg,DFS,,,company,2,
1317622,fffc45c8-a5a3-4582-bc0e-74cd058d73bf,rocketcompanies.com,Rocket Companies,organization,rocket-companies,https://www.crunchbase.com/organization/rocket-companies,33289,2021-05-28 15:38:41 UTC,2022-01-10 15:06:10 UTC,"Rocket Companies, Inc.",company,https://www.rocketcompanies.com,USA,MI,Michigan,Detroit,1050 Woodward Ave,48226,operating,Rocket Companies is a holding company consisting of personal finance and consumer technology brands.,"Consumer,Financial Services,Personal Finance,Real Estate","Financial Services,Other,Real Estate",,,,,1985-01-01,,,10000+,,(313) 373-7990,https://www.facebook.com/RocketCompanies,https://www.linkedin.com/company/rocket-companies1,https://www.twitter.com/@RocketCompanies,https://res.cloudinary.com/crunchbase-production/image/upload/suo2qz6sscq4slix1wg5,,,,company,,
153805,c52fc7b1-c5be-c57e-62a2-742de124d944,lkqcorp.com,LKQ Corporation,organization,lkq-corporation,https://www.crunchbase.com/organization/lkq-corporation,99619,2013-12-07 13:51:03 UTC,2023-02-28 20:45:45 UTC,,"investor,company",https://www.lkqcorp.com/,USA,IL,Illinois,Chicago,500 West Madison Street Suite 2800,60661,ipo,LKQ Corporation is a provider of alternative collision replacement parts and provider of recycled engines.,"Automotive,Manufacturing,Recycling","Manufacturing,Sustainability,Transportation",,,,,1998-01-01,,,10000+,,8775353360,http://www.facebook.com/lkqcorp,https://www.linkedin.com/company/lkq-corporation/,http://twitter.com/LKQCorp,https://res.cloudinary.com/crunchbase-production/image/upload/v1397187210/9e2504b84c7923e17a4817fd75740b44.png,,,,company,1,
30463,8b7f9067-abb1-ab43-3a7a-9c3c210fe274,grainger.com,W.W. Grainger,organization,w-w-grainger,https://www.crunchbase.com/organization/w-w-grainger,139721,2010-01-27 11:34:58 UTC,2022-04-09 09:52:41 UTC,"W.W. Grainger, Inc",company,http://www.grainger.com,USA,GA,Georgia,Savannah,1596 Chatham Parkway 1596 Chatham Parkway,31408,ipo,"W.W. Grainger (NYSE: GWW), with 2008 sales of $6.9 billion, is the leading broad-line supplier of facilities maintenance products serving","Hospitality,Industrial,Manufacturing","Manufacturing,Travel and Tourism",,,,,1927-01-01,,,10000+,social@grainger.com,8164142603,http://www.facebook.com/grainger,http://www.linkedin.com/company/w.w.-grainger,http://twitter.com/grainger,https://res.cloudinary.com/crunchbase-production/image/upload/v1397201739/c854cbf60efd9d62ed73296255b991e1.jpg,,,,company,,
